"annotation_id","annotator","caption","created_at","id","image","lead_time","updated_at","video_id"
241,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:00.474186Z",100,"/data/upload/2/fa80445d-frame_0100.jpg",7.089,"2025-08-04T06:11:00.474206Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
242,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:03.898062Z",101,"/data/upload/2/7c78c540-frame_0101.jpg",4.7620000000000005,"2025-08-04T06:11:03.898072Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
243,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:07.564642Z",102,"/data/upload/2/ead4fa8f-frame_0102.jpg",5.957,"2025-08-04T06:11:07.564660Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
244,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:10.731417Z",103,"/data/upload/2/4222d5df-frame_0103.jpg",4.654,"2025-08-04T06:11:10.731426Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
245,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:13.833871Z",104,"/data/upload/2/e4f99617-frame_0104.jpg",4.465,"2025-08-04T06:11:13.833886Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
246,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:19.045591Z",105,"/data/upload/2/374e0b37-frame_0105.jpg",7.874,"2025-08-04T06:11:19.045611Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
247,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:22.781457Z",106,"/data/upload/2/eddeeab0-frame_0106.jpg",5.213,"2025-08-04T06:11:22.781484Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
248,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:26.021317Z",107,"/data/upload/2/b2b7e405-frame_0107.jpg",4.821,"2025-08-04T06:11:26.021330Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
249,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:29.989022Z",108,"/data/upload/2/e4caeb57-frame_0108.jpg",4.418,"2025-08-04T06:11:29.989045Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
250,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:11:33.621746Z",109,"/data/upload/2/be13e074-frame_0109.jpg",6.504,"2025-08-04T06:11:33.621759Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
320,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:44.973376Z",110,"/data/upload/2/6b1ddf68-frame_0110.jpg",5.258,"2025-08-04T06:19:44.973392Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
319,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:42.248747Z",111,"/data/upload/2/35778494-frame_0111.jpg",10.559999999999999,"2025-08-04T06:19:42.248775Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
318,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:39.103213Z",112,"/data/upload/2/3f8d5b72-frame_0112.jpg",5.591,"2025-08-04T06:19:39.103228Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
317,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:35.572324Z",113,"/data/upload/2/3967c582-frame_0113.jpg",9.056,"2025-08-04T06:19:35.572341Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
316,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:32.247367Z",114,"/data/upload/2/089e727e-frame_0114.jpg",4.474,"2025-08-04T06:19:32.247385Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
315,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:29.750636Z",115,"/data/upload/2/bb538bc1-frame_0115.jpg",5.439,"2025-08-04T06:19:29.750656Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
314,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:26.708497Z",116,"/data/upload/2/403b0e74-frame_0116.jpg",6.5489999999999995,"2025-08-04T06:19:26.708512Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
313,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:11.440177Z",117,"/data/upload/2/fecc4bf5-frame_0117.jpg",4.82,"2025-08-04T06:19:11.440191Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
312,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:08.579562Z",118,"/data/upload/2/5f86b544-frame_0118.jpg",4.36,"2025-08-04T06:19:08.579588Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
311,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:05.674334Z",119,"/data/upload/2/8e097681-frame_0119.jpg",6.784000000000001,"2025-08-04T06:19:05.674349Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
310,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:19:02.805505Z",120,"/data/upload/2/f9c635db-frame_0120.jpg",11.291,"2025-08-04T06:19:02.805521Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
309,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:18:57.884711Z",121,"/data/upload/2/ec2ce974-frame_0121.jpg",10.190999999999999,"2025-08-04T06:18:57.884733Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
308,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:18:50.192176Z",122,"/data/upload/2/0dbae673-frame_0122.jpg",5.094,"2025-08-04T06:18:50.192195Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
307,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:18:47.047521Z",123,"/data/upload/2/06d2498f-frame_0123.jpg",6.42,"2025-08-04T06:18:47.047540Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
306,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:18:33.908991Z",124,"/data/upload/2/411c2b28-frame_0124.jpg",5.351,"2025-08-04T06:18:33.909007Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
305,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:18:30.958103Z",125,"/data/upload/2/2f67a16a-frame_0125.jpg",5.209,"2025-08-04T06:18:30.958118Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
304,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:18:22.899061Z",126,"/data/upload/2/2100b0ee-frame_0126.jpg",5.252,"2025-08-04T06:18:22.899072Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
303,"1","At every sip, you will advance the tube by an inch. The patient may cough or gag if the tubing has accidentally entered the larynx. You can withdraw and ease the patient with a sip of water. Be careful, there is a case of aspiration.","2025-08-04T06:18:20.255385Z",127,"/data/upload/2/aa71b76a-frame_0127.jpg",5.477,"2025-08-04T06:18:20.255396Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
302,"1","Advance to the measured mark and anchor the tube to the cheek while you make sure the tube is properly positioned","2025-08-04T06:18:05.020994Z",128,"/data/upload/2/1491766d-frame_0128.jpg",287.466,"2025-08-04T06:18:05.021014Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
301,"1","Advance to the measured mark and anchor the tube to the cheek while you make sure the tube is properly positioned","2025-08-04T06:18:01.842953Z",129,"/data/upload/2/b40376b4-frame_0129.jpg",5.301,"2025-08-04T06:18:01.842981Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
300,"1","Advance to the measured mark and anchor the tube to the cheek while you make sure the tube is properly positioned","2025-08-04T06:17:59.455866Z",130,"/data/upload/2/47d832e8-frame_0130.jpg",19.236,"2025-08-04T06:17:59.455888Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
299,"1","Advance to the measured mark and anchor the tube to the cheek while you make sure the tube is properly positioned","2025-08-04T06:17:56.291658Z",131,"/data/upload/2/ee847f37-frame_0131.jpg",4.8149999999999995,"2025-08-04T06:17:56.291679Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
298,"1","Patient should be able to speak","2025-08-04T06:17:52.195738Z",132,"/data/upload/2/de712927-frame_0132.jpg",11.888,"2025-08-04T06:17:52.195758Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
297,"1","Patient should be able to speak","2025-08-04T06:17:49.105445Z",133,"/data/upload/2/a3dfbcf4-frame_0133.jpg",4.209,"2025-08-04T06:17:49.105454Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
296,"1","Patient should be able to speak","2025-08-04T06:17:46.354171Z",134,"/data/upload/2/5f543281-frame_0134.jpg",6.314,"2025-08-04T06:17:46.354189Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
295,"1","Patient should be able to speak","2025-08-04T06:17:26.827820Z",135,"/data/upload/2/398dcd79-frame_0135.jpg",5.0,"2025-08-04T06:17:26.827840Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
294,"1","Attach the distal end of the tube to the syringe, aspirate gently to obtain gastric content","2025-08-04T06:17:23.133494Z",136,"/data/upload/2/44d3a665-frame_0136.jpg",71.943,"2025-08-04T06:17:23.133515Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
293,"1","Attach the distal end of the tube to the syringe, aspirate gently to obtain gastric content","2025-08-04T06:17:20.332136Z",137,"/data/upload/2/e974caa6-frame_0137.jpg",7.104,"2025-08-04T06:17:20.332157Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
292,"1","Attach the distal end of the tube to the syringe, aspirate gently to obtain gastric content","2025-08-04T06:17:16.512483Z",138,"/data/upload/2/290f14a8-frame_0138.jpg",5.04,"2025-08-04T06:17:16.512498Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
291,"1","Attach the distal end of the tube to the syringe, aspirate gently to obtain gastric content","2025-08-04T06:17:13.029724Z",139,"/data/upload/2/2f2f75d8-frame_0139.jpg",6.401,"2025-08-04T06:17:13.029736Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
290,"1","Attach the distal end of the tube to the syringe, aspirate gently to obtain gastric content","2025-08-04T06:17:10.239805Z",140,"/data/upload/2/edf62ae6-frame_0140.jpg",6.489,"2025-08-04T06:17:10.239824Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
289,"1","Attach the distal end of the tube to the syringe, aspirate gently to obtain gastric content","2025-08-04T06:17:05.307931Z",141,"/data/upload/2/92afcee1-frame_0141.jpg",5.215,"2025-08-04T06:17:05.307950Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
288,"1","Attach the distal end of the tube to the syringe, aspirate gently to obtain gastric content","2025-08-04T06:17:02.085236Z",142,"/data/upload/2/026f92d9-frame_0142.jpg",5.6530000000000005,"2025-08-04T06:17:02.085246Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
287,"1","You'll observe these are cloudy and greenish but they can also be tan, off-white, bloody or brown.","2025-08-04T06:16:58.829596Z",143,"/data/upload/2/cc9b107d-frame_0143.jpg",66.25,"2025-08-04T06:16:58.829610Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
286,"1","You'll observe these are cloudy and greenish but they can also be tan, off-white, bloody or brown.","2025-08-04T06:16:21.060898Z",144,"/data/upload/2/252a034f-frame_0144.jpg",5.204000000000001,"2025-08-04T06:16:21.060913Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
285,"1","You'll observe these are cloudy and greenish but they can also be tan, off-white, bloody or brown.","2025-08-04T06:16:17.230661Z",145,"/data/upload/2/09798458-frame_0145.jpg",4.623,"2025-08-04T06:16:17.230683Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
284,"1","You'll observe these are cloudy and greenish but they can also be tan, off-white, bloody or brown.","2025-08-04T06:16:13.539299Z",146,"/data/upload/2/7563c8a0-frame_0146.jpg",5.947,"2025-08-04T06:16:13.539310Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
283,"1","You'll observe these are cloudy and greenish but they can also be tan, off-white, bloody or brown.","2025-08-04T06:16:10.231199Z",147,"/data/upload/2/8f109487-frame_0147.jpg",5.307,"2025-08-04T06:16:10.231220Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
282,"1","You'll observe these are cloudy and greenish but they can also be tan, off-white, bloody or brown.","2025-08-04T06:16:06.947014Z",148,"/data/upload/2/6321ffed-frame_0148.jpg",11.727,"2025-08-04T06:16:06.947023Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
281,"1","You'll observe these are cloudy and greenish but they can also be tan, off-white, bloody or brown.","2025-08-04T06:16:02.863724Z",149,"/data/upload/2/7b092c34-frame_0149.jpg",7.086,"2025-08-04T06:16:02.863746Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
280,"1","You'll observe these are cloudy and greenish but they can also be tan, off-white, bloody or brown.","2025-08-04T06:15:59.070958Z",150,"/data/upload/2/c73fe481-frame_0150.jpg",5.211,"2025-08-04T06:15:59.070981Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
279,"1","Once you verify the placement of the tube, secure it and tape it to the patient's nose.","2025-08-04T06:15:53.392038Z",151,"/data/upload/2/a38d29fd-frame_0151.jpg",105.40599999999999,"2025-08-04T06:15:53.392059Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
278,"1","Once you verify the placement of the tube, secure it and tape it to the patient's nose.","2025-08-04T06:15:49.469167Z",152,"/data/upload/2/11f890e5-frame_0152.jpg",5.491,"2025-08-04T06:15:49.469187Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
277,"1","Once you verify the placement of the tube, secure it and tape it to the patient's nose.","2025-08-04T06:15:45.531414Z",153,"/data/upload/2/1ba7103a-frame_0153.jpg",5.6530000000000005,"2025-08-04T06:15:45.531435Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
276,"1","Once you verify the placement of the tube, secure it and tape it to the patient's nose.","2025-08-04T06:15:42.062243Z",154,"/data/upload/2/835e1544-frame_0154.jpg",4.723,"2025-08-04T06:15:42.062267Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
275,"1","Once you verify the placement of the tube, secure it and tape it to the patient's nose.","2025-08-04T06:15:38.919465Z",155,"/data/upload/2/dd24d29d-frame_0155.jpg",5.968999999999999,"2025-08-04T06:15:38.919487Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
274,"1","Once you verify the placement of the tube, secure it and tape it to the patient's nose.","2025-08-04T06:15:34.329890Z",156,"/data/upload/2/3b80d2fd-frame_0156.jpg",4.5809999999999995,"2025-08-04T06:15:34.329906Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
273,"1","Once you verify the placement of the tube, secure it and tape it to the patient's nose.","2025-08-04T06:15:30.682671Z",157,"/data/upload/2/e1b89744-frame_0157.jpg",6.411,"2025-08-04T06:15:30.682694Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
272,"1","Once you verify the placement of the tube, secure it and tape it to the patient's nose.","2025-08-04T06:14:23.507476Z",158,"/data/upload/2/48f8cdd5-frame_0158.jpg",5.133,"2025-08-04T06:14:23.507494Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
271,"1","Clamp the end or connect it to a drainage bag or suction machine and fasten the end to the patient's gown","2025-08-04T06:14:19.774480Z",159,"/data/upload/2/f2224fd2-frame_0159.jpg",53.244,"2025-08-04T06:14:19.774502Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
270,"1","Clamp the end or connect it to a drainage bag or suction machine and fasten the end to the patient's gown","2025-08-04T06:14:16.275315Z",160,"/data/upload/2/c57e0623-frame_0160.jpg",4.449,"2025-08-04T06:14:16.275325Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
269,"1","Clamp the end or connect it to a drainage bag or suction machine and fasten the end to the patient's gown","2025-08-04T06:14:12.792476Z",161,"/data/upload/2/c4576c23-frame_0161.jpg",4.297000000000001,"2025-08-04T06:14:12.792494Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
268,"1","Clamp the end or connect it to a drainage bag or suction machine and fasten the end to the patient's gown","2025-08-04T06:14:09.159955Z",162,"/data/upload/2/c868a629-frame_0162.jpg",5.618,"2025-08-04T06:14:09.159990Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
267,"1","Clamp the end or connect it to a drainage bag or suction machine and fasten the end to the patient's gown","2025-08-04T06:14:05.193459Z",163,"/data/upload/2/e0d9d776-frame_0163.jpg",5.17,"2025-08-04T06:14:05.193483Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
266,"1","Clamp the end or connect it to a drainage bag or suction machine and fasten the end to the patient's gown","2025-08-04T06:14:01.383969Z",164,"/data/upload/2/cd80aaca-frame_0164.jpg",4.8420000000000005,"2025-08-04T06:14:01.383990Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
265,"1","Clamp the end or connect it to a drainage bag or suction machine and fasten the end to the patient's gown","2025-08-04T06:13:27.445728Z",165,"/data/upload/2/bd614289-frame_0165.jpg",5.324,"2025-08-04T06:13:27.445738Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
264,"1","Clamp the end or connect it to a drainage bag or suction machine and fasten the end to the patient's gown","2025-08-04T06:13:24.411625Z",166,"/data/upload/2/53cc2c5b-frame_0166.jpg",11.936,"2025-08-04T06:13:24.411637Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
263,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:13:20.045107Z",167,"/data/upload/2/af05958f-frame_0167.jpg",85.659,"2025-08-04T06:13:20.045128Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
262,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:13:15.754116Z",168,"/data/upload/2/79d95c99-frame_0168.jpg",7.106,"2025-08-04T06:13:15.754137Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
261,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:12:14.360720Z",169,"/data/upload/2/8b6bee79-frame_0169.jpg",5.295,"2025-08-04T06:12:14.360745Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
260,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:12:10.937877Z",170,"/data/upload/2/08e0cbdd-frame_0170.jpg",4.529,"2025-08-04T06:12:10.937900Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
259,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:12:07.291652Z",171,"/data/upload/2/3a62c3dd-frame_0171.jpg",5.333,"2025-08-04T06:12:07.291674Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
258,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:12:03.431721Z",172,"/data/upload/2/1504e4c5-frame_0172.jpg",4.88,"2025-08-04T06:12:03.431740Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
257,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:11:59.993873Z",173,"/data/upload/2/55b0c708-frame_0173.jpg",7.42,"2025-08-04T06:11:59.993894Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
256,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:11:56.104804Z",174,"/data/upload/2/0a26dce8-frame_0174.jpg",4.933999999999999,"2025-08-04T06:11:56.104828Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
255,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:11:52.943807Z",175,"/data/upload/2/82fff22c-frame_0175.jpg",4.268,"2025-08-04T06:11:52.943820Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
254,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:11:50.475435Z",176,"/data/upload/2/563df824-frame_0176.jpg",5.704000000000001,"2025-08-04T06:11:50.475455Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
253,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:11:46.287188Z",177,"/data/upload/2/dbb85b50-frame_0177.jpg",4.920999999999999,"2025-08-04T06:11:46.287203Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
252,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:11:43.411649Z",178,"/data/upload/2/1cf63cd2-frame_0178.jpg",5.205,"2025-08-04T06:11:43.411661Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
251,"1","The head of the bed should stay at an elevation of 30 degrees to prevent reflux and to minimize the irritation to the posterior pharynx.","2025-08-04T06:11:40.576990Z",179,"/data/upload/2/f01748b4-frame_0179.jpg",8.981,"2025-08-04T06:11:40.577009Z","Nasogastric tube insertion_clip_0.0s_to_175.0s"
